Date,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000,8.9,-0.304917131874353,0.5567412340745673,386.4750061035156,1
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900,8.966666666666667,-0.3018588150674008,0.5567412340745673,383.1579895019531,0
2014-10-22,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,11641300,9.333333333333334,-0.3335087938423674,0.5900745674079008,358.4169921875,0
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900,9.333333333333334,-0.3332369653697531,0.5900745674079008,358.3450012207031,0
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700,9.333333333333334,-0.2891231730562834,0.5678523451856786,347.27099609375,0
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500,9.433333333333334,-0.3318449343226738,0.5900745674079009,354.7040100097656,1
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500,9.666666666666666,-0.3199640843822376,0.5995983769317104,352.989013671875,0
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000,9.633333333333333,-0.351147907331965,0.616265043598377,357.6180114746094,1
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880,9.7,-0.383934458449862,0.6495983769317103,335.59100341796875,0
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700,8.933333333333334,-0.3956094708986834,0.6554569627902961,345.30499267578125,1
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900,8.766666666666667,-0.3808702430739425,0.6482347405680738,338.3210144042969,0
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400,8.833333333333334,-0.3804518583459649,0.6473418834252167,325.7489929199219,0
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200,9.433333333333334,-0.3867289832277093,0.6506752167585501,325.8919982910156,1
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620,10.433333333333334,-0.3913196337376143,0.6543789204622538,327.5539855957031,1
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500,11.166666666666666,-0.428811387737352,0.6775673262593552,330.49200439453125,1
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500,11.1,-0.4150226850554547,0.6712181199101489,339.4859924316406,1
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,11.233333333333333,-0.4062377724957336,0.6667736754657044,349.2900085449219,1
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000,11.833333333333334,-0.3950414380614555,0.6629857966778256,342.4150085449219,0
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200,12.3,-0.3992525328713585,0.6657635744556034,345.4880065917969,1
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470,13.1,-0.3916853181042203,0.66243024112227,363.2640075683594,1
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,13.933333333333334,-0.4084239033070788,0.6722003560647989,366.9240112304688,1
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100,14.033333333333331,-0.4179294498258133,0.6783908322552751,367.6950073242188,1
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,15838900,14.366666666666667,-0.4311033286147613,0.7017241655886084,423.5610046386719,1
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,14.033333333333331,-0.4146773722204261,0.6938958827603254,420.7349853515625,0
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,58945000,13.966666666666669,-0.4073031656625562,0.6908866235010662,397.8179931640625,0
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,13.3,-0.3799886503742217,0.6767772760583856,376.1329956054688,0
2014-11-15,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,15727500,12.933333333333334,-0.3772044997340519,0.6755391808202903,387.8819885253906,1
2014-11-16,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,11905600,12.7,-0.3964574899912243,0.6850629903440999,387.4079895019531,0
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,12.933333333333334,-0.411665070148913,0.7088725141536237,375.197998046875,0
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,32222500,12.9,-0.4025622039861657,0.7037443090254185,380.5549926757813,1
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,18931800,12.6,-0.4160133173278763,0.7114366167177262,357.8399963378906,0
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,12.7,-0.4138816286621002,0.7090556643367738,350.8479919433594,0
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,12.8,-0.3974348272483949,0.6995318548129643,352.9200134277344,1
2014-11-22,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,15273000,12.833333333333334,-0.3865738409361645,0.6945318548129643,367.572998046875,1
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,12.933333333333334,-0.4093392217425575,0.7056429659240755,376.9010009765625,1
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,13.1,-0.3869046265755227,0.6935217538028634,375.3479919433594,0
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200,13.133333333333333,-0.4066550429962777,0.7048312776123871,368.3699951171875,0
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,13.933333333333334,-0.4012805222176216,0.7021646109457204,369.6700134277344,1
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,8748030,14.933333333333334,-0.3707515492988331,0.6854979442790536,376.4469909667969,1
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,15.966666666666669,-0.3822696403978821,0.6915142044416555,375.4909973144531,0
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,15.6,-0.3865400438161581,0.6920697599972109,378.0469970703125,1
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,15.666666666666666,-0.3921414904226529,0.6950790192564702,379.2449951171875,1
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,15.266666666666667,-0.4046376811394758,0.7000790192564702,381.3150024414063,1
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,12364100,14.5,-0.4216847490982207,0.7083411275185784,375.010009765625,0
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,13340100,13.833333333333334,-0.4420623870696472,0.7184860550548104,369.60400390625,0
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,13.566666666666666,-0.4210143341295435,0.7045971661659214,376.85400390625,1
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,13.266666666666667,-0.4099112835532275,0.6823749439436992,374.7850036621094,0
2014-12-06,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,7009320,12.633333333333333,-0.4354294670687569,0.6944961560649114,375.0950012207031,1
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,12.066666666666666,-0.4443837245040258,0.700051711620467,361.9089965820313,0
2014-12-08,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700,11.1,-0.4512591399483999,0.7033850449538003,352.218994140625,0
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,10.966666666666669,-0.4625654080155953,0.7089482633446048,346.364990234375,0
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,10.666666666666666,-0.4700890788081749,0.7122815966779381,350.5060119628906,1
2014-12-11,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,32431300,10.6,-0.4714591788891419,0.7139482633446048,352.5419921875,1
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,10.3,-0.4807468734824126,0.7167260411223827,347.3760070800781,0
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,10.166666666666666,-0.4817057796379061,0.7160315966779383,351.6319885253906,1
2014-12-14,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,12415200,10.0,-0.5194403714568973,0.7350792157255572,345.3450012207031,0
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,9.8,-0.5366793351006071,0.7428173109636524,327.06201171875,0
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,9.933333333333334,-0.5251332573568539,0.7371896053359468,319.7760009765625,0
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,9.966666666666669,-0.5050062634736301,0.725880081526423,311.39599609375,0
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,9.833333333333334,-0.4884109276552063,0.7161934718398134,317.8429870605469,1
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,10.0,-0.4662093811252774,0.7050823607287022,329.9559936523437,1
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,20856700,9.966666666666669,-0.4632394176787814,0.7019077575540991,320.8429870605469,0
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,9.633333333333333,-0.4648576545497741,0.7030982337445753,331.885986328125,1
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,10.0,-0.4801907532692915,0.7101815670779086,334.5719909667969,1
2014-12-23,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,16574200,9.9,-0.4811282204205095,0.7101815670779085,322.53399658203125,0
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,9.866666666666667,-0.4670152927777739,0.7023027791991207,319.00799560546875,0
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,9.8,-0.4617281220364808,0.698136112532454,327.92401123046875,1
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,9.133333333333333,-0.4534035702157258,0.6941361125324541,315.8630065917969,0
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,8.3,-0.473196940386688,0.7060408744372159,317.239013671875,1
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,7.366666666666666,-0.4677084700389955,0.7031015373515374,312.6700134277344,0
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,7.833333333333333,-0.4707084888674405,0.7058793151293152,310.73699951171875,0
2014-12-30,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300,9.166666666666666,-0.4589737190039489,0.7000683317321248,320.1929931640625,1
2014-12-31,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900,9.2,-0.4503606482411291,0.6972905539543471,314.2489929199219,0
2015-01-01,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,8036550,9.5,-0.4403790196972821,0.6923954490592422,315.0320129394531,1
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,9.633333333333333,-0.4218462219557706,0.6828716395354327,281.0820007324219,0
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,10.0,-0.4558126247645958,0.7034271950909883,264.19500732421875,0
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,10.6,-0.4772168248946346,0.7312049728687661,274.4739990234375,1
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,10.666666666666666,-0.477236903580183,0.7312049728687661,286.1889953613281,1
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,11.766666666666667,-0.4694675975469177,0.7263030120844522,294.3370056152344,1
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,11.933333333333334,-0.4485663460454105,0.7151919009733412,283.3489990234375,0
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,12.8,-0.4460509449500638,0.7132572604504653,290.4079895019531,1
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,12.866666666666667,-0.4071960684583053,0.6910350382282431,274.7959899902344,0
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,13.766666666666667,-0.4088163640311538,0.6898445620377669,265.6600036621094,0
2015-01-11,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800,14.2,-0.4074830452148629,0.6905390064822113,267.7959899902344,1
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,14.266666666666667,-0.4224890993485127,0.69926916521237,225.86099243164065,0
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904,15.9,-0.3996300008540702,0.688158054101259,178.10299682617188,0
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,16.0,-0.3949074070841876,0.6862641147073197,209.843994140625,1
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,15.766666666666667,-0.4076210428196271,0.6930822965255015,208.0970001220703,0
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,15.766666666666667,-0.4433213749446551,0.7139156298588348,199.25999450683597,0
2015-01-17,207.83399963378903,211.7310028076172,194.875,199.25999450683597,23469700,15.466666666666669,-0.4368869517717397,0.6953971113403162,210.3390045166016,1
2015-01-18,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,30085100,15.533333333333331,-0.4594095425100939,0.7065082224514274,214.86099243164065,1
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300,16.2,-0.4794881898505588,0.7197560856992905,211.31500244140625,0
2015-01-20,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100,16.766666666666666,-0.483352164262841,0.7217402126834176,226.89700317382807,1
2015-01-21,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600,16.5,-0.4822975174430111,0.7196568793500843,233.406005859375,1
2015-01-22,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600,16.733333333333334,-0.4907444921311172,0.7241013237945286,232.8789978027344,0
2015-01-23,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700,16.633333333333333,-0.5088776740039392,0.734577514270719,247.8470001220703,1
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382807,247.8470001220703,24782500,16.6,-0.5378297080535032,0.7512441809373858,253.71800231933597,1
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933597,33582700,16.433333333333334,-0.5182441999453642,0.724577514270719,273.4729919433594,1
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,16.2,-0.4961932515752935,0.6960060856992906,263.4750061035156,0
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,15.933333333333334,-0.5157672335511913,0.7062624959557008,233.9149932861328,0
2015-01-28,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200,15.633333333333333,-0.5207150926000347,0.7081143478075528,233.51300048828125,0
2015-01-29,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400,13.866666666666667,-0.5225574923808123,0.7079994052788171,226.4250030517578,0
2015-01-30,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200,13.666666666666666,-0.5227112392506413,0.7079994052788171,217.4640045166016,0
2015-01-31,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200,12.933333333333334,-0.518021964386878,0.6898175870969988,226.9720001220703,1
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,12.8,-0.5340226846304834,0.6993413966208083,238.22900390625,1
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,12.3,-0.5111235500740309,0.6704525077319194,227.26800537109372,0
2015-02-03,237.45399475097656,245.95700073242188,224.4830017089844,227.26800537109372,40783700,11.8,-0.5013561700483792,0.6648969521763639,226.85299682617188,0
2015-02-04,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,26594300,11.9,-0.4930325324535998,0.6607302855096973,217.11099243164065,0
2015-02-05,227.6649932861328,239.40499877929688,214.7250061035156,217.11099243164065,22516400,10.9,-0.4585905135169377,0.640632246294011,222.26600646972656,1
2015-02-06,216.92300415039065,230.50999450683597,216.23199462890625,222.26600646972656,24435300,10.966666666666669,-0.4649291251760142,0.6434100240717888,227.7539978027344,1
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.7539978027344,21604200,9.366666666666667,-0.4708659691509317,0.646677997927998,223.41200256347656,0
2015-02-08,227.6929931640625,229.43800354003903,221.07699584960935,223.41200256347656,17145200,9.466666666666669,-0.4987841486497102,0.6633446645946646,220.1100006103516,0
2015-02-09,223.38900756835935,223.9770050048828,217.0189971923828,220.1100006103516,27791300,8.366666666666667,-0.4866614724474811,0.6562018074518075,219.8390045166016,0
2015-02-10,220.2819976806641,221.8070068359375,215.33200073242188,219.8390045166016,21115100,8.233333333333333,-0.4967664468895392,0.6610629185629187,219.18499755859372,0
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859372,17201900,8.033333333333333,-0.4944838330188957,0.6592772042772044,221.76400756835935,1
2015-02-12,219.2079925537109,222.19900512695312,217.61399841308597,221.76400756835935,15206200,6.633333333333334,-0.5024576513148171,0.6629809079809079,235.427001953125,1
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,6.666666666666667,-0.492812472445902,0.657930402930403,257.3210144042969,1
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,6.666666666666667,-0.4782950444650022,0.6495970695970695,234.8249969482422,0
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,8.066666666666666,-0.4650728114079802,0.6415970695970696,233.84300231933597,0
2015-02-16,234.8249969482422,239.52099609375,229.02200317382807,233.84300231933597,28153700,10.433333333333334,-0.4881708976833853,0.6697660836815766,243.6100006103516,1
2015-02-17,233.4219970703125,245.7749938964844,232.31399536132807,243.6100006103516,27363100,11.466666666666669,-0.4792917491576202,0.6650041789196719,236.3260040283203,0
2015-02-18,243.77999877929688,244.25100708007807,232.33999633789065,236.3260040283203,25200800,11.433333333333334,-0.4904916465477658,0.6713118712273641,240.2830047607422,1
2015-02-19,236.41000366210935,242.6719970703125,235.5919952392578,240.2830047607422,18270500,11.3,-0.4885693871702675,0.6698179403216685,243.7790069580078,1
2015-02-20,240.25100708007807,247.1009979248047,239.2989959716797,243.7790069580078,23876700,11.633333333333333,-0.4905604696774187,0.6725957180994463,244.53399658203125,1
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,11.366666666666667,-0.4724364914997122,0.6625957180994464,235.9770050048828,0
2015-02-22,244.54400634765625,246.3919982910156,233.8509979248047,235.9770050048828,19527000,11.3,-0.4614084242855639,0.6587861942899226,238.8919982910156,1
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.8919982910156,16400000,11.633333333333333,-0.4579083574223979,0.6565639720677002,238.7350006103516,0
2015-02-24,238.9980010986328,239.9010009765625,236.4019927978516,238.7350006103516,14200400,11.7,-0.4863955778289301,0.6898973054010337,237.47000122070312,0
2015-02-25,238.88999938964844,239.33999633789065,235.52999877929688,237.47000122070312,11496200,12.266666666666667,-0.5073450448521438,0.7173482857931905,236.42599487304688,0
2015-02-26,237.3370056152344,237.7100067138672,234.2570037841797,236.42599487304688,13619400,13.366666666666667,-0.4825035529897967,0.7041903910563484,253.8280029296875,1
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,13.266666666666667,-0.4890945644080332,0.7078940947600522,254.26300048828125,1
2015-02-28,253.5200042724609,254.69200134277344,249.47900390625,254.26300048828125,13949300,13.1,-0.4802493523458333,0.6878940947600521,260.2019958496094,1
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,13.0,-0.4698257814744802,0.66567187253783,275.6700134277344,1
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,13.0,-0.4698257814744802,0.66567187253783,281.7019958496094,1
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,12.9,-0.4394258284800276,0.6323385392044967,273.0920104980469,0
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,12.9,-0.4394258284800276,0.6323385392044967,276.1780090332031,1
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,12.8,-0.4277890083756405,0.6101163169822743,272.7229919433594,0
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,12.533333333333331,-0.4030606135791896,0.5809496503156076,276.260986328125,1
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,12.4,-0.4146318788395681,0.5726163169822743,274.35400390625,0
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,12.133333333333333,-0.3968724675542472,0.5476163169822743,289.60699462890625,1
2015-03-09,274.81201171875,292.70098876953125,273.8930053710937,289.60699462890625,59178200,12.033333333333331,-0.3639299684994445,0.514282983648941,291.760009765625,1
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,11.833333333333334,-0.3415549587110372,0.4865052058711632,296.3789978027344,1
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,11.8,-0.3700316777725708,0.5031718725378299,294.35400390625,0
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,11.4,-0.3475335188275931,0.4753940947600521,285.3370056152344,0
2015-03-13,294.1180114746094,294.4979858398437,285.3370056152344,285.3370056152344,31421500,11.566666666666666,-0.3502078385182119,0.4769966588626163,281.885009765625,0
2015-03-14,284.4419860839844,286.3420104980469,280.9760131835937,281.885009765625,22612300,11.4,-0.3487663157477542,0.4760707329366903,286.3930053710937,1
